time,open,high,low,close,tick_volume
1709589600,2116.4,2118.56,2115.44,2116.72,3910
1709593200,2116.71,2117.32,2114.33,2114.36,1457
1709600400,2114.77,2115.9,2113.64,2114.64,1661
1709604000,2114.63,2115.9,2114.2,2115.51,2244
1709607600,2115.52,2116.87,2110.5,2112.69,6215
1709611200,2112.68,2113.34,2111.43,2112.36,2879
1709614800,2112.35,2114.05,2111.27,2113.01,2431
1709618400,2113.03,2115.96,2112.68,2115.93,2273
1709622000,2115.89,2119.77,2115.38,2119.33,3927
1709625600,2119.32,2119.59,2115.26,2117.35,4629
1709629200,2117.35,2117.82,2113.99,2114.48,5633
1709632800,2114.49,2123.51,2114.49,2120.7,8515
1709636400,2120.69,2125.3,2119.07,2124.55,6877
1709640000,2124.52,2127.36,2123.34,2123.73,5958
1709643600,2123.73,2127.2,2122.66,2124.52,6341
1709647200,2124.52,2125.31,2121.23,2124.43,6544
1709650800,2124.53,2141.79,2122.41,2127.75,19530
1709654400,2127.84,2133.27,2124.21,2128.2,18077
1709658000,2128.18,2139.53,2123.85,2126.65,21420
1709661600,2126.67,2128.78,2123.74,2128.37,14197
1709665200,2128.37,2131.1,2127.62,2130.94,7717
1709668800,2130.95,2133.61,2129.61,2130.76,7032
1709672400,2130.77,2134.77,2129.6,2129.65,5971
1709676000,2129.63,2130.98,2128.53,2129.69,5893
1709679600,2129.6,2130.11,2127.13,2127.86,1742
1709686800,2128.01,2128.5,2127.05,2128.1,1200
1709690400,2128.1,2128.14,2126.16,2126.92,2702
1709694000,2126.91,2128.0,2125.15,2125.51,4490
1709697600,2125.51,2126.85,2123.9,2126.44,2959
1709701200,2126.43,2126.65,2123.74,2124.83,2859
1709704800,2124.83,2126.38,2124.83,2126.23,1478
1709708400,2126.2,2128.01,2125.23,2125.34,2419
1709712000,2125.37,2127.6,2125.0,2127.33,2744
1709715600,2127.33,2131.58,2127.13,2128.52,4891
1709719200,2128.51,2129.29,2124.35,2125.07,7256
1709722800,2125.05,2129.93,2124.77,2128.68,5919
1709726400,2128.69,2128.71,2124.7,2125.66,5255
1709730000,2125.67,2132.59,2125.6,2132.56,5228
1709733600,2132.56,2135.08,2131.06,2134.26,5699
1709737200,2134.24,2139.69,2131.52,2139.46,16461
1709740800,2139.46,2149.25,2135.69,2144.83,17657
1709744400,2144.76,2145.64,2131.93,2140.99,19953
1709748000,2140.98,2149.9,2140.49,2148.23,12637
1709751600,2148.23,2150.05,2141.95,2144.84,11013
1709755200,2144.84,2152.23,2144.08,2147.25,9509
1709758800,2147.28,2147.54,2139.47,2144.41,8926
1709762400,2144.4,2147.25,2143.22,2146.67,4515
1709766000,2146.58,2149.38,2144.54,2148.17,2465
1709773200,2149.06,2151.41,2146.23,2147.42,2550
1709776800,2147.39,2149.71,2147.39,2148.95,4242
1709780400,2148.97,2149.05,2144.2,2146.22,7856
1709784000,2146.25,2152.16,2145.7,2150.79,5956
1709787600,2150.78,2152.47,2149.7,2151.79,3320
1709791200,2151.74,2161.43,2151.73,2158.32,7525
1709794800,2158.33,2158.81,2154.46,2154.53,5954
1709798400,2154.51,2156.59,2151.58,2155.43,6264
1709802000,2155.43,2158.31,2152.28,2156.07,7295
1709805600,2156.06,2159.85,2154.44,2155.29,6993
1709809200,2155.3,2157.83,2154.38,2157.73,6291
1709812800,2157.73,2158.95,2156.18,2157.62,4949
1709816400,2157.63,2157.74,2153.29,2156.08,4751
1709820000,2156.08,2158.83,2154.01,2158.46,4450
1709823600,2158.42,2164.82,2157.41,2159.61,14624
1709827200,2159.61,2159.83,2147.99,2154.06,15211
1709830800,2154.01,2157.76,2151.77,2153.72,12063
1709834400,2153.75,2158.59,2149.3,2156.21,10302
1709838000,2156.23,2158.86,2155.35,2158.28,5523
1709841600,2158.29,2159.28,2156.11,2157.1,4333
1709845200,2157.12,2160.88,2156.16,2159.99,3081
1709848800,2160.0,2160.47,2158.01,2158.66,3184
1709852400,2158.74,2159.85,2158.37,2159.85,1163
1709859600,2159.51,2162.6,2158.85,2162.0,1959
1709863200,2162.03,2163.61,2159.76,2160.92,3714
1709866800,2160.94,2161.83,2157.73,2157.9,4534
1709870400,2157.86,2158.42,2155.02,2155.41,4201
1709874000,2155.48,2158.78,2154.02,2157.66,2731
1709877600,2157.66,2159.3,2156.4,2157.73,1995
1709881200,2157.73,2158.45,2156.5,2157.77,2485
1709884800,2157.86,2162.06,2156.53,2161.25,4350
1709888400,2161.25,2161.96,2159.07,2161.37,5963
1709892000,2161.37,2168.74,2161.19,2165.17,7757
1709895600,2165.17,2171.07,2164.66,2169.09,8067
1709899200,2169.1,2170.54,2166.64,2168.49,4652
1709902800,2168.49,2169.67,2166.33,2168.32,3968
1709906400,2168.32,2169.29,2165.97,2165.97,3663
1709910000,2165.99,2185.41,2156.51,2171.2,18625
1709913600,2171.19,2174.72,2163.77,2170.81,19879
1709917200,2170.84,2177.39,2167.86,2177.23,14440
1709920800,2177.24,2180.95,2172.31,2180.69,14013
1709924400,2180.69,2195.21,2180.68,2185.04,17737
1709928000,2184.91,2185.04,2173.88,2174.34,13265
1709931600,2174.38,2177.9,2168.3,2176.4,10203
1709935200,2176.45,2178.16,2175.74,2177.31,6261
1709938800,2177.23,2179.05,2176.9,2178.6,1638
1710118800,2180.19,2181.57,2177.23,2177.28,1733
1710122400,2177.31,2183.88,2177.31,2181.66,4260
1710126000,2181.7,2189.0,2179.44,2186.7,5229
1710129600,2186.72,2186.79,2178.97,2180.26,7026
1710133200,2180.3,2180.44,2176.88,2177.46,4286
1710136800,2177.45,2180.37,2177.04,2179.51,3366
1710140400,2179.54,2181.5,2179.54,2180.74,2029
1710144000,2180.75,2181.7,2176.88,2178.04,4296
1710147600,2178.04,2180.02,2177.31,2179.51,4517
1710151200,2179.5,2182.79,2177.97,2182.29,5512
1710154800,2182.29,2183.09,2176.71,2177.43,7378
1710158400,2177.44,2181.54,2175.92,2180.5,5916
1710162000,2180.49,2180.78,2176.9,2177.68,4229
1710165600,2177.68,2179.56,2176.43,2178.95,3703
1710169200,2178.98,2180.68,2176.48,2177.22,8489
1710172800,2177.2,2185.12,2174.86,2181.76,12277
1710176400,2181.78,2183.29,2175.68,2181.96,10779
1710180000,2181.94,2185.72,2180.08,2184.35,8859
1710183600,2184.35,2184.68,2178.59,2180.87,6172
1710187200,2180.88,2184.16,2178.28,2179.67,5865
1710190800,2179.71,2180.99,2177.21,2180.78,3830
1710194400,2180.81,2184.18,2180.68,2181.37,3656
1710198000,2181.31,2182.96,2181.1,2182.79,1172
1710205200,2182.28,2184.78,2180.81,2181.29,1792
1710208800,2181.29,2183.77,2181.19,2183.68,2355
1710212400,2183.68,2184.5,2180.28,2180.47,2930
1710216000,2180.55,2183.13,2180.01,2182.78,4352
1710219600,2182.78,2182.88,2178.72,2179.15,4670
1710223200,2179.11,2179.11,2176.81,2177.51,2868
1710226800,2177.5,2179.25,2177.26,2178.24,1481
1710230400,2178.31,2179.2,2174.22,2176.17,3138
1710234000,2176.17,2177.19,2173.68,2175.41,4658
1710237600,2175.42,2177.45,2174.81,2177.01,5235
1710241200,2177.0,2178.58,2176.05,2177.83,6359
1710244800,2177.82,2179.1,2176.38,2176.98,4296
1710248400,2176.98,2177.64,2175.42,2176.49,3838
1710252000,2176.49,2176.59,2170.62,2171.94,6595
1710255600,2171.93,2182.07,2160.21,2169.79,19451
1710259200,2169.79,2169.98,2156.18,2160.39,22596
1710262800,2160.4,2166.44,2152.64,2162.08,17177
1710266400,2162.08,2164.96,2157.58,2163.02,10933
1710270000,2163.02,2166.55,2161.5,2165.79,6445
1710273600,2165.75,2165.75,2154.78,2155.01,8132
1710277200,2154.98,2156.63,2152.99,2153.57,5708
1710280800,2153.55,2157.42,2150.63,2157.41,3892
1710284400,2157.39,2159.02,2156.2,2158.41,1449
1710291600,2158.09,2161.46,2156.13,2158.79,3847
1710295200,2158.79,2159.21,2155.81,2156.98,2152
1710298800,2156.98,2160.51,2156.64,2159.33,3189
1710302400,2159.36,2159.6,2157.39,2158.61,4221
1710306000,2158.6,2161.61,2157.45,2160.39,3071
1710309600,2160.4,2160.73,2157.48,2159.16,2465
1710313200,2159.16,2159.71,2157.26,2159.36,1892
1710316800,2159.25,2160.61,2158.7,2160.1,3136
1710320400,2160.1,2161.56,2158.46,2159.48,3213
1710324000,2159.47,2160.77,2158.57,2159.77,4455
1710327600,2159.79,2161.13,2157.92,2158.21,5690
1710331200,2158.21,2160.27,2157.54,2158.58,5254
1710334800,2158.59,2163.68,2158.12,2163.43,4683
1710338400,2163.43,2164.2,2161.59,2164.0,4125
1710342000,2164.03,2166.36,2162.2,2163.59,9912
1710345600,2163.61,2171.64,2161.44,2166.12,15401
1710349200,2166.09,2169.84,2163.57,2168.98,12041
1710352800,2168.97,2174.56,2168.27,2171.75,10961
1710356400,2171.75,2174.73,2169.6,2173.67,8286
1710360000,2173.68,2179.87,2173.26,2174.53,8955
1710363600,2174.54,2176.55,2174.27,2174.86,3432
1710367200,2174.85,2175.59,2171.77,2172.61,3400
1710370800,2172.62,2175.24,2172.41,2174.62,2101
1710378000,2174.54,2175.49,2174.03,2174.72,1050
1710381600,2174.72,2176.22,2174.67,2175.54,1495
1710385200,2175.49,2176.58,2174.05,2176.3,2622
1710388800,2176.33,2176.99,2173.27,2174.75,4717
1710392400,2174.75,2175.46,2172.63,2172.8,2759
1710396000,2172.75,2174.11,2171.18,2172.26,2632
1710399600,2172.26,2172.5,2171.03,2171.76,1527
1710403200,2171.75,2171.96,2168.71,2168.88,3264
1710406800,2168.88,2170.22,2167.45,2168.74,4123
1710410400,2168.73,2169.09,2167.53,2168.75,3966
1710414000,2168.71,2170.11,2168.16,2169.59,5143
1710417600,2169.59,2172.04,2167.93,2170.07,4973
1710421200,2170.1,2170.92,2168.05,2170.64,3445
1710424800,2170.64,2170.89,2167.21,2168.52,3572
1710428400,2168.52,2170.44,2160.46,2162.83,15037
1710432000,2162.81,2167.24,2158.57,2162.56,18604
1710435600,2162.42,2163.85,2157.72,2162.02,13123
1710439200,2162.03,2162.26,2152.8,2157.29,13461
1710442800,2157.29,2160.33,2156.79,2158.67,8094
1710446400,2158.67,2165.06,2158.08,2160.27,7262
1710450000,2160.26,2162.39,2160.26,2161.42,3780
1710453600,2161.44,2163.49,2160.68,2163.48,3593
1710457200,2163.54,2163.86,2161.72,2162.23,1099
1710468000,2161.66,2162.14,2160.9,2161.64,703
1710471600,2161.72,2163.14,2160.62,2162.76,2088
1710475200,2162.72,2165.98,2162.4,2162.74,4016
1710478800,2162.71,2163.04,2161.65,2162.39,2869
1710482400,2162.4,2164.86,2161.81,2164.64,2248
1710486000,2164.66,2165.48,2163.91,2164.49,1375
1710489600,2164.55,2169.28,2163.6,2169.13,4623
1710493200,2169.13,2170.12,2167.22,2168.95,4615
1710496800,2168.94,2170.0,2166.74,2167.04,4207
1710500400,2167.06,2169.41,2165.32,2169.08,6367
1710504000,2169.13,2172.75,2167.54,2171.87,4510
1710507600,2171.83,2172.69,2168.7,2169.31,4356
1710511200,2169.3,2169.38,2166.22,2167.02,4064
1710514800,2167.02,2167.37,2157.59,2161.86,11883
1710518400,2161.85,2163.37,2156.53,2160.29,12945
1710522000,2160.28,2166.69,2159.21,2164.34,14862
1710525600,2164.35,2164.37,2158.15,2160.04,9450
1710529200,2160.03,2163.5,2157.92,2158.83,7807
1710532800,2158.84,2160.65,2155.18,2156.82,6964
1710536400,2156.83,2160.33,2156.59,2159.32,4439
1710540000,2159.3,2159.46,2156.37,2156.93,2968
1710543600,2156.92,2158.33,2155.48,2155.85,1409
1710723600,2152.88,2156.08,2152.28,2154.95,2334
1710727200,2154.94,2156.91,2153.91,2156.58,2500
1710730800,2156.59,2157.56,2155.02,2156.65,3142
1710734400,2156.62,2156.65,2150.21,2152.3,6354
1710738000,2152.34,2153.54,2146.62,2147.93,4841
1710741600,2147.9,2148.13,2146.13,2146.79,3261
1710745200,2146.78,2148.32,2146.17,2147.38,2022
1710748800,2147.3,2148.36,2146.14,2147.08,2801
1710752400,2147.09,2149.17,2146.78,2148.13,2942
1710756000,2148.13,2152.26,2147.34,2152.2,5120
1710759600,2152.2,2154.51,2150.2,2153.54,6834
1710763200,2153.54,2155.9,2153.38,2154.88,4992
1710766800,2154.9,2158.52,2154.66,2158.24,4823
1710770400,2158.24,2161.29,2158.21,2161.08,6218
1710774000,2161.07,2163.64,2158.25,2159.14,10304
1710777600,2159.14,2161.08,2155.55,2156.79,12000
1710781200,2156.78,2160.79,2156.7,2158.54,9567
1710784800,2158.55,2161.31,2157.02,2158.39,7241
1710788400,2158.4,2160.78,2154.6,2159.95,6355
1710792000,2159.96,2161.18,2158.07,2159.98,4714
1710795600,2159.89,2160.68,2159.18,2159.39,2967
1710799200,2159.4,2160.99,2159.4,2160.2,2317
1710802800,2160.22,2160.4,2159.45,2160.16,988
1710810000,2160.25,2162.56,2160.08,2161.24,1456
1710813600,2161.24,2162.26,2160.48,2162.14,965
1710817200,2162.15,2162.86,2160.53,2160.68,2571
1710820800,2160.67,2162.27,2158.57,2160.5,4135
1710824400,2160.51,2162.81,2160.0,2160.88,3548
1710828000,2160.88,2162.43,2159.85,2161.58,4559
1710831600,2161.56,2162.16,2159.66,2160.29,2662
1710835200,2160.3,2160.5,2157.1,2157.66,4022
1710838800,2157.66,2157.81,2154.08,2156.76,5971
1710842400,2156.76,2157.25,2154.21,2155.78,4518
1710846000,2155.81,2155.96,2147.16,2153.08,9192
1710849600,2153.09,2154.54,2151.66,2153.19,5722
1710853200,2153.23,2156.37,2152.48,2154.16,6346
1710856800,2154.16,2156.71,2153.77,2155.67,4884
1710860400,2155.69,2158.68,2150.86,2156.99,9430
1710864000,2156.97,2158.7,2150.5,2151.24,10993
1710867600,2151.28,2155.42,2148.41,2154.94,9193
1710871200,2154.93,2155.66,2150.73,2154.3,7355
1710874800,2154.29,2156.03,2153.12,2154.54,6292
1710878400,2154.55,2157.39,2154.36,2156.92,5550
1710882000,2156.94,2157.77,2155.5,2156.8,3378
1710885600,2156.83,2157.97,2156.28,2157.77,2718
1710889200,2157.79,2158.49,2157.34,2157.59,1161
1710896400,2157.7,2159.7,2157.64,2158.76,767
1710900000,2158.73,2158.76,2156.99,2157.1,1143
1710903600,2157.13,2157.49,2155.24,2157.19,1613
1710907200,2157.22,2160.07,2156.64,2158.71,3059
1710910800,2158.71,2159.75,2157.22,2159.01,2139
1710914400,2158.96,2159.89,2158.45,2159.87,1599
1710918000,2159.9,2160.26,2156.9,2156.91,2217
1710921600,2156.96,2158.31,2156.63,2157.47,2068
1710925200,2157.45,2158.25,2156.47,2157.01,2525
1710928800,2157.01,2159.52,2156.88,2158.27,3374
1710932400,2158.21,2158.38,2154.56,2156.07,4136
1710936000,2156.12,2156.17,2153.12,2154.68,3751
1710939600,2154.6,2154.91,2152.39,2154.37,4063
1710943200,2154.37,2155.15,2152.25,2153.97,3815
1710946800,2153.98,2155.28,2149.61,2153.17,6967
1710950400,2153.18,2158.69,2150.52,2157.97,10745
1710954000,2157.95,2164.91,2155.62,2157.1,13043
1710957600,2157.1,2158.73,2154.69,2155.89,6883
1710961200,2155.89,2158.71,2155.61,2157.72,5193
1710964800,2157.72,2159.67,2156.66,2158.72,5017
1710968400,2158.57,2183.75,2158.57,2182.02,26822
1710972000,2182.29,2188.83,2178.47,2182.81,15741
1710975600,2182.87,2187.26,2182.86,2186.04,3627
1710982800,2187.49,2222.94,2186.73,2200.9,8915
1710986400,2200.9,2206.38,2196.45,2203.99,6145
1710990000,2204.02,2204.05,2192.46,2199.02,8888
1710993600,2199.0,2212.49,2198.01,2204.84,12867
1710997200,2204.82,2206.4,2202.66,2203.47,5641
1711000800,2203.46,2205.05,2201.78,2202.81,3697
1711004400,2202.88,2204.11,2201.85,2203.31,2590
1711008000,2203.32,2205.15,2201.87,2204.85,3458
1711011600,2204.85,2209.57,2204.3,2207.18,5892
1711015200,2207.18,2210.22,2206.42,2206.57,7236
1711018800,2206.58,2206.67,2196.88,2201.56,11749
1711022400,2201.62,2206.05,2199.97,2205.49,9461
1711026000,2205.47,2211.77,2205.26,2207.71,8037
1711029600,2207.71,2208.86,2205.39,2207.51,7080
1711033200,2207.52,2208.88,2203.27,2207.73,13004
1711036800,2207.73,2208.16,2191.7,2191.95,17113
1711040400,2191.52,2191.97,2175.65,2176.68,21023
1711044000,2176.66,2176.89,2166.36,2174.73,15743
1711047600,2174.73,2180.37,2173.06,2179.98,7923
1711051200,2179.95,2183.79,2178.58,2180.88,7020
1711054800,2180.89,2184.01,2180.47,2182.88,3562
1711058400,2182.85,2183.67,2180.32,2181.49,2910
1711062000,2181.51,2182.48,2180.62,2181.13,1300
1711069200,2181.52,2182.63,2181.08,2181.27,809
1711072800,2181.27,2181.88,2180.88,2181.81,1071
1711076400,2181.79,2186.09,2181.08,2185.03,3165
1711080000,2185.02,2185.94,2172.74,2173.53,7047
1711083600,2173.55,2177.18,2171.84,2172.61,7474
1711087200,2172.58,2176.24,2172.26,2173.79,4204
1711090800,2173.81,2175.42,2173.22,2173.66,2796
1711094400,2173.65,2175.8,2173.09,2174.33,3982
1711098000,2174.33,2176.29,2169.91,2170.13,5855
1711101600,2170.14,2170.44,2162.61,2168.45,8257
1711105200,2168.39,2169.25,2164.98,2167.98,7596
1711108800,2167.98,2170.17,2165.7,2166.68,6369
1711112400,2166.69,2168.66,2165.92,2167.22,5324
1711116000,2167.22,2168.16,2165.22,2166.09,5352
1711119600,2166.1,2176.25,2165.84,2174.6,11361
1711123200,2174.61,2180.16,2172.6,2178.06,13830
1711126800,2178.1,2179.86,2171.23,2173.97,14032
1711130400,2173.91,2173.91,2165.5,2166.16,11284
1711134000,2166.16,2167.56,2161.63,2162.7,7803
1711137600,2162.73,2164.95,2157.11,2159.25,7913
1711141200,2159.25,2164.85,2158.81,2163.16,5094
1711144800,2163.15,2165.21,2161.86,2164.0,3084
1711148400,2164.01,2167.26,2163.69,2165.34,2223
1711328400,2165.98,2167.86,2165.22,2166.47,2030
1711332000,2166.47,2168.95,2166.0,2168.39,2733
1711335600,2168.49,2169.47,2164.07,2165.56,4162
1711339200,2165.6,2176.94,2164.0,2175.23,11434
1711342800,2175.23,2178.37,2173.81,2175.18,6010
1711346400,2175.17,2175.22,2170.1,2170.61,4627
1711350000,2170.63,2171.75,2169.22,2169.47,2654
1711353600,2169.48,2171.11,2167.81,2169.85,4274
1711357200,2169.85,2170.61,2164.36,2165.51,5146
1711360800,2165.49,2168.78,2163.58,2165.89,5772
1711364400,2165.91,2169.01,2163.86,2165.73,6472
1711368000,2165.73,2168.83,2164.4,2168.45,5220
1711371600,2168.49,2171.13,2167.61,2168.47,4926
1711375200,2168.47,2171.88,2167.97,2170.53,5027
1711378800,2170.49,2177.06,2170.36,2174.54,9381
1711382400,2174.53,2181.34,2173.04,2177.21,11413
1711386000,2177.23,2180.51,2175.37,2177.78,10204
1711389600,2177.85,2177.88,2174.97,2175.47,7612
1711393200,2175.46,2177.89,2175.08,2175.83,5647
1711396800,2175.84,2176.66,2174.26,2174.75,4821
1711400400,2174.75,2174.75,2173.06,2173.26,3381
1711404000,2173.25,2173.72,2170.74,2170.98,3276
1711407600,2171.0,2172.29,2170.77,2171.41,1367
1711414800,2171.73,2173.6,2171.63,2172.04,1528
1711418400,2172.04,2173.36,2171.29,2172.95,2031
1711422000,2172.94,2174.5,2172.35,2173.91,3130
1711425600,2173.93,2174.39,2167.63,2169.43,7435
1711429200,2169.45,2171.6,2169.28,2170.82,3476
1711432800,2170.79,2172.51,2169.64,2170.35,3218
1711436400,2170.36,2172.73,2170.13,2172.34,1817
1711440000,2172.32,2173.4,2171.42,2172.96,3405
1711443600,2172.93,2174.15,2170.53,2171.48,4846
1711447200,2171.45,2174.28,2169.63,2173.03,4425
1711450800,2173.02,2179.26,2171.58,2178.3,7007
1711454400,2178.31,2195.24,2178.3,2190.93,9899
1711458000,2190.92,2200.17,2190.78,2197.75,8976
1711461600,2197.75,2199.11,2195.01,2196.51,7677
1711465200,2196.51,2197.33,2186.63,2187.93,10980
1711468800,2187.99,2192.9,2178.44,2183.13,14094
1711472400,2183.1,2186.37,2179.2,2179.47,12844
1711476000,2179.46,2181.67,2171.73,2174.37,11262
1711479600,2174.36,2178.44,2174.32,2176.82,7298
1711483200,2176.82,2179.26,2176.02,2176.78,6208
1711486800,2176.77,2178.57,2175.94,2177.64,3617
1711490400,2177.65,2178.23,2176.57,2177.95,3042
1711494000,2177.98,2178.47,2174.74,2178.0,1413
1711501200,2178.25,2179.54,2177.06,2178.44,1460
1711504800,2178.46,2179.96,2178.23,2179.49,1510
1711508400,2179.49,2180.21,2176.74,2177.52,1857
1711512000,2177.51,2180.37,2173.45,2175.12,5523
1711515600,2175.12,2177.74,2174.81,2176.03,3018
1711519200,2175.98,2181.76,2175.73,2177.76,3378
1711522800,2177.75,2180.08,2177.37,2178.43,1708
1711526400,2178.42,2178.46,2175.73,2177.06,2938
1711530000,2177.06,2180.12,2176.59,2177.68,3017
1711533600,2177.68,2180.82,2176.98,2180.53,4320
1711537200,2180.54,2182.73,2176.59,2177.45,4482
1711540800,2177.39,2193.96,2176.59,2189.26,8614
1711544400,2189.27,2194.49,2188.77,2193.83,7814
1711548000,2193.81,2197.62,2187.25,2188.53,7560
1711551600,2188.55,2189.38,2184.41,2186.11,8599
1711555200,2186.12,2193.5,2183.54,2193.4,12222
1711558800,2193.42,2195.2,2189.87,2193.47,11606
1711562400,2193.48,2194.1,2188.43,2190.49,8655
1711566000,2190.48,2192.83,2189.94,2192.49,6984
1711569600,2192.46,2194.1,2189.09,2190.43,7007
1711573200,2190.46,2192.47,2189.11,2192.46,3716
1711576800,2192.58,2194.3,2190.88,2193.44,3229
1711580400,2193.47,2195.22,2192.97,2194.73,2495
1711587600,2192.79,2194.75,2190.18,2192.47,2589
1711591200,2192.47,2192.47,2190.69,2190.74,1400
1711594800,2190.77,2190.92,2187.41,2189.08,3643
1711598400,2189.12,2190.53,2187.59,2189.37,4525
1711602000,2189.36,2196.13,2189.1,2194.86,5067
1711605600,2194.85,2196.48,2194.12,2194.85,3183
1711609200,2194.84,2196.92,2194.4,2195.64,1826
1711612800,2195.62,2200.68,2194.5,2197.32,3567
1711616400,2197.32,2198.99,2195.25,2198.75,4267
1711620000,2198.77,2198.9,2192.7,2193.78,5522
1711623600,2193.78,2197.43,2190.89,2194.82,6050
1711627200,2194.8,2197.94,2192.48,2197.86,5004
1711630800,2197.85,2213.8,2197.21,2212.22,10667
1711634400,2212.22,2213.36,2207.25,2210.42,9151
1711638000,2210.43,2216.97,2205.84,2215.71,15040
1711641600,2215.71,2217.18,2202.28,2206.82,16853
1711645200,2207.62,2215.05,2204.33,2214.39,14888
1711648800,2214.3,2216.98,2212.24,2215.92,11209
1711652400,2215.92,2225.61,2213.48,2220.39,12837
1711656000,2220.45,2223.36,2216.79,2222.03,8895
1711659600,2221.96,2222.44,2218.39,2220.59,4213
1711663200,2220.54,2222.27,2218.01,2221.83,3875
1711666800,2221.78,2236.25,2219.65,2232.48,3724
1711933200,2243.23,2243.23,2235.11,2236.94,5969
1711936800,2236.94,2247.41,2235.71,2246.06,5582
1711940400,2246.06,2256.43,2243.9,2250.12,8482
1711944000,2250.09,2259.61,2250.09,2255.95,11989
1711947600,2255.97,2258.26,2255.01,2257.41,5578
1711951200,2257.4,2265.17,2256.61,2264.46,6871
1711954800,2264.51,2265.73,2258.18,2260.39,4998
1711958400,2260.37,2263.43,2257.97,2261.72,5278
1711962000,2261.66,2262.85,2258.99,2260.29,4869
1711965600,2260.29,2263.12,2256.93,2257.55,4026
1711969200,2257.46,2260.23,2255.81,2257.53,4209
1711972800,2257.27,2258.39,2249.45,2251.81,5114
1711976400,2251.78,2253.52,2245.6,2247.86,5288
1711980000,2247.87,2251.11,2246.54,2246.84,4792
1711983600,2246.86,2252.66,2243.65,2252.57,11103
1711987200,2252.6,2257.88,2239.32,2246.57,17287
1711990800,2246.55,2246.55,2228.53,2235.97,19996
1711994400,2235.94,2240.64,2233.74,2239.77,11116
1711998000,2239.76,2243.42,2237.14,2238.12,8857
1712001600,2238.14,2239.36,2234.8,2239.18,6145
1712005200,2239.19,2241.3,2238.13,2239.38,3702
1712008800,2239.39,2244.7,2239.14,2244.69,3835
1712012400,2244.7,2251.43,2243.06,2251.43,3586
1712019600,2251.34,2255.9,2248.57,2253.66,2719
1712023200,2253.66,2253.75,2248.61,2249.03,2739
1712026800,2249.03,2253.63,2247.87,2250.4,5556
1712030400,2250.29,2250.29,2246.72,2249.04,7459
1712034000,2249.05,2255.08,2247.84,2254.32,5254
1712037600,2254.31,2255.35,2251.29,2251.62,4470
1712041200,2251.61,2259.86,2250.44,2256.69,3757
1712044800,2256.64,2257.09,2252.28,2253.61,4801
1712048400,2253.61,2256.16,2252.41,2255.73,5625
1712052000,2255.74,2257.65,2253.24,2256.45,6512
1712055600,2256.31,2262.84,2256.2,2261.16,7925
1712059200,2261.17,2266.82,2259.64,2260.76,7223
1712062800,2260.74,2264.74,2255.11,2262.17,7400
1712066400,2262.17,2262.17,2256.04,2260.56,8068
1712070000,2260.58,2261.47,2253.37,2257.58,12057
1712073600,2257.56,2266.79,2254.54,2265.18,17293
1712077200,2265.2,2277.01,2257.28,2260.77,21027
1712080800,2260.82,2261.22,2250.89,2258.61,15579
1712084400,2258.67,2261.48,2254.18,2260.34,10010
1712088000,2260.35,2266.68,2259.55,2265.92,8650
1712091600,2265.95,2272.8,2265.53,2271.46,9057
1712095200,2271.48,2279.4,2271.06,2277.46,7340
1712098800,2277.49,2281.05,2275.79,2280.36,3454
1712106000,2280.37,2288.36,2279.67,2281.86,5381
1712109600,2281.87,2283.8,2277.87,2279.99,3293
1712113200,2279.72,2285.88,2279.35,2283.22,6359
1712116800,2283.24,2283.49,2276.74,2282.55,9590
1712120400,2282.53,2284.62,2281.61,2283.43,4504
1712124000,2283.44,2288.01,2283.23,2285.1,5382
1712127600,2285.13,2287.11,2283.73,2283.77,3085
1712131200,2283.8,2286.05,2280.97,2286.01,5286
1712134800,2286.01,2286.06,2281.01,2282.0,6398
1712138400,2281.95,2282.04,2270.49,2271.22,9210
1712142000,2271.09,2276.04,2267.68,2273.26,8885
1712145600,2273.26,2274.78,2269.7,2272.1,6559
1712149200,2272.02,2273.41,2269.95,2272.75,6439
1712152800,2272.75,2274.52,2268.83,2273.78,6880
1712156400,2273.77,2275.18,2265.46,2274.94,15507
1712160000,2274.89,2278.85,2271.67,2275.04,16909
1712163600,2275.05,2285.31,2274.17,2282.73,18667
1712167200,2282.74,2288.37,2280.62,2286.31,13623
1712170800,2286.32,2295.22,2280.8,2293.99,15203
1712174400,2294.04,2295.62,2288.89,2295.05,9754
1712178000,2295.05,2297.86,2293.91,2296.47,4901
1712181600,2296.44,2298.92,2294.65,2297.51,5589
1712185200,2297.63,2301.19,2297.35,2299.45,2604
1712192400,2299.68,2302.7,2298.98,2301.8,4021
1712196000,2301.8,2301.8,2296.34,2297.56,4074
1712199600,2297.62,2302.61,2297.35,2302.24,5817
1712203200,2302.34,2304.82,2297.58,2301.14,5688
1712206800,2301.19,2302.13,2297.84,2299.63,4072
1712210400,2299.59,2300.59,2297.68,2299.18,3103
1712214000,2299.19,2300.25,2298.33,2298.86,2440
1712217600,2298.84,2300.72,2295.02,2295.34,3431
1712221200,2295.34,2297.4,2294.84,2295.84,3796
1712224800,2295.83,2298.18,2291.86,2293.05,7404
1712228400,2293.06,2294.55,2291.08,2291.64,6139
1712232000,2291.63,2294.13,2290.84,2293.3,5194
1712235600,2293.31,2295.07,2292.61,2294.55,4305
1712239200,2294.55,2295.2,2288.84,2289.28,6034
1712242800,2289.34,2290.0,2282.81,2288.21,15128
