open,close,dir,entry,sl,tp,exit,r,reason,hold_min
2022-02-14 15:45,2022-02-14 16:30,buy,1860.56,1857.48,1864.56,1864.56,1.297,tp,60
2022-02-14 17:00,2022-02-14 18:30,buy,1866.72,1862.98,1871.71,1862.98,-1.000,sl,105
2022-02-14 20:30,2022-02-14 20:45,buy,1867.99,1864.79,1872.17,1872.17,1.305,tp,30
2022-02-15 04:45,2022-02-15 05:15,buy,1876.39,1874.72,1878.28,1878.28,1.127,tp,45
2022-02-15 11:30,2022-02-15 11:45,sell,1854.83,1858.62,1849.77,1858.62,-1.000,sl,30
2022-02-15 13:45,2022-02-15 14:15,sell,1852.85,1856.88,1847.44,1847.44,1.345,tp,45
2022-02-15 22:30,2022-02-15 23:45,sell,1852.31,1854.39,1849.82,1853.36,-0.505,eod,90
2022-02-16 03:15,2022-02-16 03:45,sell,1851.23,1852.55,1849.88,1852.55,-1.000,sl,45
2022-02-16 12:00,2022-02-16 12:15,buy,1858.76,1857.20,1860.47,1857.20,-1.000,sl,30
2022-02-16 16:00,2022-02-16 16:00,buy,1858.94,1856.39,1862.14,1858.01,-0.365,lock_stop,15
2022-02-17 02:30,2022-02-17 03:00,buy,1871.50,1869.67,1873.62,1869.67,-1.000,sl,45
2022-02-17 06:00,2022-02-17 06:00,buy,1875.13,1873.16,1877.46,1873.16,-1.000,sl,15
2022-02-17 10:30,2022-02-17 11:00,buy,1884.58,1881.04,1889.27,1889.27,1.323,tp,45
2022-02-17 11:30,2022-02-17 11:45,buy,1893.08,1888.87,1898.77,1888.87,-1.000,sl,30
2022-02-17 15:15,2022-02-17 15:30,buy,1890.05,1887.38,1893.42,1893.42,1.266,tp,30
2022-02-18 01:30,2022-02-18 02:15,buy,1899.84,1898.10,1901.83,1901.83,1.141,tp,60
2022-02-18 12:45,2022-02-18 12:45,sell,1887.26,1889.90,1883.93,1889.90,-1.000,sl,15
2022-02-18 15:30,2022-02-18 15:30,buy,1899.40,1896.47,1903.16,1896.47,-1.000,sl,15
2022-02-18 23:15,2022-02-18 23:45,buy,1897.93,1896.27,1899.79,1897.34,-0.356,eod,45
2022-02-21 01:15,2022-02-21 02:15,buy,1904.54,1902.36,1907.19,1907.19,1.213,tp,75
2022-02-21 09:00,2022-02-21 09:15,sell,1887.70,1890.04,1884.81,1890.04,-1.000,sl,30
2022-02-21 19:45,2022-02-21 20:00,buy,1897.34,1895.57,1899.37,1899.37,1.147,tp,30
2022-02-21 20:30,2022-02-21 20:45,buy,1900.44,1898.69,1902.43,1902.43,1.142,tp,30
2022-02-22 01:15,2022-02-22 01:30,buy,1912.41,1909.50,1916.16,1909.50,-1.000,sl,30
2022-02-22 08:00,2022-02-22 08:30,buy,1910.40,1908.77,1912.22,1908.77,-1.000,sl,45
2022-02-22 09:30,2022-02-22 09:30,buy,1912.48,1910.75,1914.44,1911.45,-0.597,lock_stop,15
2022-02-23 02:00,2022-02-23 02:30,sell,1897.99,1899.78,1895.94,1899.78,-1.000,sl,45
2022-02-23 07:00,2022-02-23 07:15,sell,1896.75,1898.18,1895.23,1895.23,1.063,tp,30
2022-02-23 11:00,2022-02-23 11:00,sell,1892.82,1895.20,1889.88,1895.20,-1.000,sl,15
2022-02-23 17:00,2022-02-23 17:00,buy,1906.40,1903.43,1910.23,1903.43,-1.000,sl,15
2022-02-23 19:15,2022-02-23 19:45,buy,1909.64,1906.76,1913.34,1908.32,-0.458,lock_stop,45
2022-02-24 01:30,2022-02-24 02:45,buy,1910.98,1908.87,1913.52,1913.52,1.204,tp,90
2022-02-24 04:30,2022-02-24 04:45,buy,1914.72,1912.49,1917.43,1917.43,1.219,tp,30
2022-02-25 10:00,2022-02-25 10:15,sell,1913.08,1916.07,1909.22,1909.22,1.291,tp,30
2022-02-25 12:30,2022-02-25 12:30,sell,1907.27,1910.84,1902.54,1910.84,-1.000,sl,15
2022-02-25 13:30,2022-02-25 13:30,sell,1903.41,1907.31,1898.19,1898.19,1.340,tp,15
2022-02-25 15:15,2022-02-25 15:15,sell,1890.29,1895.94,1882.43,1895.94,-1.000,sl,15
2022-02-25 16:00,2022-02-25 19:45,sell,1887.47,1893.97,1878.34,1887.37,0.015,time,240
2022-02-25 23:30,2022-02-25 23:45,sell,1886.99,1889.47,1883.89,1888.25,-0.508,eod,30
2022-02-28 15:00,2022-02-28 15:00,buy,1913.53,1910.14,1917.99,1910.14,-1.000,sl,15
2022-02-28 15:45,2022-02-28 16:30,buy,1915.56,1911.69,1920.74,1911.69,-1.000,sl,60
2022-02-28 23:15,2022-02-28 23:15,buy,1911.02,1908.18,1914.65,1908.22,-0.987,lock_stop,15
2022-03-01 04:15,2022-03-01 04:30,sell,1901.98,1903.76,1899.93,1903.76,-1.000,sl,30
2022-03-01 08:00,2022-03-01 08:00,buy,1907.33,1905.60,1909.30,1905.60,-1.000,sl,15
2022-03-01 09:00,2022-03-01 09:00,buy,1907.98,1906.25,1909.95,1907.80,-0.104,lock_stop,15
2022-03-02 09:15,2022-03-02 09:45,buy,1941.26,1938.38,1944.95,1944.95,1.283,tp,45
2022-03-02 18:15,2022-03-02 18:15,sell,1918.75,1925.21,1909.69,1925.21,-1.000,sl,15
2022-03-02 19:15,2022-03-02 21:00,sell,1915.72,1922.14,1906.71,1922.14,-1.000,sl,120
2022-03-03 03:15,2022-03-03 03:30,sell,1926.82,1929.06,1924.08,1929.06,-1.000,sl,30
2022-03-03 06:45,2022-03-03 07:45,sell,1924.29,1926.38,1921.78,1926.38,-1.000,sl,75
2022-03-03 13:45,2022-03-03 13:45,buy,1936.62,1933.04,1941.37,1933.04,-1.000,sl,15
2022-03-04 02:15,2022-03-04 02:15,buy,1939.47,1937.02,1942.52,1942.52,1.245,tp,15
2022-03-04 02:45,2022-03-04 02:45,buy,1949.87,1946.74,1953.94,1946.74,-1.000,sl,15
2022-03-04 11:15,2022-03-04 11:45,buy,1941.61,1938.51,1945.64,1945.64,1.298,tp,45
2022-03-04 13:00,2022-03-04 14:15,buy,1947.44,1944.02,1951.95,1949.22,0.520,lock_target,90
2022-03-07 01:15,2022-03-07 01:15,buy,1988.16,1983.77,1994.11,1983.77,-1.000,sl,15
2022-03-07 03:15,2022-03-07 03:30,buy,1992.49,1987.29,1999.66,1999.66,1.380,tp,30
2022-03-07 09:45,2022-03-07 10:15,buy,1990.57,1986.31,1996.33,1996.33,1.353,tp,45
2022-03-07 13:00,2022-03-07 13:15,buy,2002.69,1998.20,2008.81,1998.20,-1.000,sl,30
2022-03-07 20:30,2022-03-07 23:45,buy,1992.38,1985.77,2001.68,1997.24,0.735,eod,210
2022-03-08 07:00,2022-03-08 08:00,buy,1991.45,1988.63,1995.05,1995.05,1.278,tp,75
2022-03-08 08:30,2022-03-08 08:30,buy,1997.70,1994.73,2001.53,2001.53,1.289,tp,15
2022-03-09 04:30,2022-03-09 04:45,buy,2049.02,2044.71,2054.86,2054.86,1.355,tp,30
2022-03-09 05:45,2022-03-09 06:45,buy,2056.97,2051.81,2064.08,2051.81,-1.000,sl,75
2022-03-09 12:00,2022-03-09 12:00,sell,2017.63,2024.41,2008.08,2008.08,1.408,tp,15
2022-03-09 15:30,2022-03-09 15:45,sell,1998.08,2006.10,1986.67,1986.67,1.422,tp,30
2022-03-10 02:15,2022-03-10 03:00,sell,1987.70,1992.08,1981.75,1981.75,1.357,tp,60
2022-03-10 10:00,2022-03-10 10:00,sell,1975.06,1979.02,1969.75,1979.02,-1.000,sl,15
2022-03-10 13:15,2022-03-10 15:45,buy,2003.51,1996.47,2013.44,1996.47,-1.000,sl,165
2022-03-10 19:30,2022-03-10 20:15,buy,2000.18,1993.41,2009.71,1993.41,-1.000,sl,60
2022-03-10 22:30,2022-03-10 22:30,buy,2002.07,1997.81,2007.83,2000.53,-0.362,lock_stop,15
2022-03-11 03:15,2022-03-11 03:30,sell,1990.89,1993.97,1986.89,1993.97,-1.000,sl,30
2022-03-11 05:45,2022-03-11 06:30,sell,1991.13,1994.15,1987.23,1987.23,1.293,tp,60
2022-03-11 07:15,2022-03-11 07:30,sell,1985.10,1987.86,1981.59,1981.59,1.273,tp,30
2022-03-11 13:30,2022-03-11 13:30,sell,1980.57,1984.94,1974.64,1974.64,1.357,tp,15
2022-03-14 00:30,2022-03-14 00:45,sell,1973.05,1977.04,1967.69,1977.04,-1.000,sl,30
2022-03-14 02:15,2022-03-14 02:30,sell,1970.18,1974.88,1963.76,1974.88,-1.000,sl,30
2022-03-14 10:15,2022-03-14 10:15,sell,1969.56,1973.02,1965.00,1971.76,-0.637,lock_stop,15
2022-03-15 02:15,2022-03-15 03:15,sell,1949.15,1951.80,1945.80,1945.80,1.264,tp,75
2022-03-15 03:45,2022-03-15 04:00,sell,1941.24,1944.52,1936.95,1944.52,-1.000,sl,30
2022-03-15 07:00,2022-03-15 07:00,sell,1935.85,1938.57,1932.39,1932.39,1.270,tp,15
2022-03-15 08:00,2022-03-15 08:00,sell,1925.84,1928.93,1921.83,1928.93,-1.000,sl,15
2022-03-15 13:00,2022-03-15 13:15,sell,1921.56,1926.28,1915.11,1926.28,-1.000,sl,30
2022-03-15 15:15,2022-03-15 15:30,sell,1918.66,1923.84,1911.52,1923.84,-1.000,sl,30
2022-03-15 16:15,2022-03-15 16:45,sell,1911.90,1918.46,1902.68,1916.11,-0.641,lock_stop,45
2022-03-16 05:30,2022-03-16 08:30,sell,1918.25,1920.86,1914.96,1914.96,1.261,tp,195
2022-03-16 16:15,2022-03-16 16:15,sell,1911.25,1915.83,1905.01,1905.01,1.363,tp,15
2022-03-17 03:30,2022-03-17 03:30,buy,1930.86,1928.51,1933.76,1933.76,1.234,tp,15
2022-03-17 05:30,2022-03-17 06:15,buy,1937.99,1935.35,1941.33,1935.35,-1.000,sl,60
2022-03-17 10:15,2022-03-17 10:15,buy,1936.26,1933.51,1939.77,1939.77,1.273,tp,15
2022-03-17 10:45,2022-03-17 11:00,buy,1941.34,1938.44,1945.06,1938.44,-1.000,sl,30
2022-03-17 12:15,2022-03-17 12:15,buy,1944.32,1940.63,1949.23,1940.63,-1.000,sl,15
2022-03-17 17:00,2022-03-17 18:00,buy,1948.77,1943.35,1956.28,1943.35,-1.000,sl,75
2022-03-18 02:00,2022-03-18 02:30,buy,1944.12,1941.84,1946.91,1941.84,-1.000,sl,45
2022-03-18 05:00,2022-03-18 05:30,sell,1933.45,1936.22,1929.93,1929.93,1.274,tp,45
2022-03-18 15:15,2022-03-18 15:15,sell,1932.16,1936.17,1926.78,1926.78,1.344,tp,15
2022-03-18 18:45,2022-03-18 20:45,sell,1928.74,1933.87,1921.67,1923.72,0.978,lock_target,135
2022-03-21 08:00,2022-03-21 08:00,sell,1925.16,1926.87,1923.22,1923.22,1.134,tp,15
2022-03-21 15:30,2022-03-21 15:30,sell,1921.16,1924.27,1917.13,1924.27,-1.000,sl,15
2022-03-21 16:15,2022-03-21 18:30,buy,1934.58,1931.06,1939.24,1931.06,-1.000,sl,150
2022-03-21 21:00,2022-03-21 22:45,buy,1936.32,1932.87,1940.87,1934.91,-0.409,eod,120
2022-03-22 05:00,2022-03-22 06:45,buy,1935.93,1933.54,1938.89,1933.54,-1.000,sl,120
2022-03-22 07:45,2022-03-22 08:00,buy,1938.13,1936.34,1940.19,1936.34,-1.000,sl,30
2022-03-22 11:00,2022-03-22 11:15,sell,1924.47,1927.53,1920.51,1924.49,-0.007,lock_stop,30
2022-03-23 00:30,2022-03-23 00:45,sell,1919.96,1921.77,1917.86,1921.77,-1.000,sl,30
2022-03-23 02:30,2022-03-23 02:45,sell,1917.50,1919.13,1915.68,1915.68,1.117,tp,30
2022-03-23 07:15,2022-03-23 08:00,sell,1920.60,1922.16,1918.88,1918.88,1.101,tp,60
2022-03-23 08:45,2022-03-23 09:15,sell,1917.76,1919.31,1916.07,1919.31,-1.000,sl,45
2022-03-23 11:30,2022-03-23 11:30,buy,1927.64,1925.15,1930.75,1930.75,1.249,tp,15
2022-03-23 12:15,2022-03-23 13:15,buy,1932.31,1929.61,1935.73,1929.61,-1.000,sl,75
2022-03-23 15:45,2022-03-23 16:15,buy,1934.25,1930.77,1938.84,1930.77,-1.000,sl,45
2022-03-23 19:00,2022-03-23 21:15,buy,1935.71,1932.15,1940.43,1940.43,1.324,tp,150
2022-03-23 21:45,2022-03-23 21:45,buy,1944.62,1942.06,1947.83,1947.83,1.256,tp,15
2022-03-24 02:30,2022-03-24 02:45,buy,1947.79,1946.10,1949.71,1946.10,-1.000,sl,30
2022-03-24 08:15,2022-03-24 08:30,buy,1942.86,1940.66,1945.53,1940.66,-1.000,sl,30
2022-03-24 10:00,2022-03-24 10:15,buy,1944.25,1941.78,1947.33,1943.04,-0.490,lock_stop,30
2022-03-25 02:15,2022-03-25 03:00,buy,1961.05,1959.20,1963.20,1963.20,1.163,tp,60
2022-03-25 04:30,2022-03-25 04:30,buy,1963.95,1961.77,1966.59,1961.77,-1.000,sl,15
2022-03-25 12:45,2022-03-25 13:45,sell,1950.78,1953.72,1947.00,1953.72,-1.000,sl,75
2022-03-25 15:30,2022-03-25 15:45,sell,1947.58,1951.35,1942.55,1951.35,-1.000,sl,30
2022-03-25 19:45,2022-03-25 19:45,sell,1952.76,1956.33,1948.03,1953.48,-0.202,lock_stop,15
2022-03-28 04:30,2022-03-28 04:45,sell,1949.58,1952.02,1946.54,1946.54,1.244,tp,30
2022-03-28 07:00,2022-03-28 08:00,sell,1944.44,1947.62,1940.29,1941.66,0.874,lock_target,75
2022-03-29 07:00,2022-03-29 07:30,sell,1924.93,1927.28,1922.03,1922.03,1.234,tp,45
2022-03-29 10:30,2022-03-29 11:15,sell,1919.91,1922.19,1917.12,1917.12,1.226,tp,60
2022-03-30 04:15,2022-03-30 04:15,buy,1920.30,1918.33,1922.63,1922.63,1.183,tp,15
2022-03-30 05:15,2022-03-30 05:45,buy,1925.11,1922.71,1928.08,1922.71,-1.000,sl,45
2022-03-30 07:45,2022-03-30 08:15,buy,1926.13,1923.44,1929.54,1923.44,-1.000,sl,45
2022-03-30 14:30,2022-03-30 15:00,buy,1923.75,1920.82,1927.53,1927.53,1.287,tp,45
2022-03-30 15:30,2022-03-30 15:30,buy,1928.42,1925.32,1932.44,1925.32,-1.000,sl,15
2022-03-30 16:45,2022-03-30 17:45,buy,1932.84,1928.96,1938.04,1938.04,1.339,tp,75
2022-03-30 22:45,2022-03-30 23:45,buy,1935.31,1932.97,1938.20,1932.97,-1.000,sl,75
2022-03-31 03:00,2022-03-31 03:00,buy,1934.19,1932.71,1935.78,1932.71,-1.000,sl,15
2022-03-31 06:00,2022-03-31 07:15,sell,1924.76,1927.35,1921.50,1921.50,1.259,tp,90
2022-03-31 08:30,2022-03-31 08:45,sell,1919.46,1922.11,1916.11,1922.11,-1.000,sl,30
2022-03-31 12:15,2022-03-31 13:15,sell,1923.60,1926.82,1919.39,1926.82,-1.000,sl,75
2022-03-31 15:30,2022-03-31 16:00,buy,1933.83,1931.02,1937.43,1937.43,1.278,tp,45
2022-03-31 16:45,2022-03-31 18:30,buy,1940.11,1936.63,1944.71,1944.71,1.321,tp,120
2022-03-31 20:15,2022-03-31 21:30,buy,1945.65,1942.21,1950.19,1942.21,-1.000,sl,90
2022-04-01 04:45,2022-04-01 05:00,buy,1938.68,1936.62,1941.15,1936.62,-1.000,sl,30
2022-04-01 07:15,2022-04-01 07:30,buy,1939.46,1937.38,1941.96,1937.38,-1.000,sl,30
2022-04-01 10:00,2022-04-01 12:00,sell,1932.22,1934.47,1929.46,1934.47,-1.000,sl,135
2022-04-04 05:00,2022-04-04 05:15,sell,1922.46,1924.21,1920.46,1920.46,1.143,tp,30
2022-04-04 05:45,2022-04-04 07:15,sell,1918.73,1920.65,1916.47,1916.47,1.174,tp,105
2022-04-05 06:15,2022-04-05 06:30,sell,1927.21,1928.80,1925.45,1928.80,-1.000,sl,30
2022-04-05 07:15,2022-04-05 07:15,sell,1926.67,1928.29,1924.86,1928.29,-1.000,sl,15
2022-04-05 10:00,2022-04-05 10:00,buy,1932.97,1931.20,1935.01,1931.20,-1.000,sl,15
2022-04-06 02:45,2022-04-06 03:45,sell,1920.83,1922.72,1918.61,1918.61,1.170,tp,75
2022-04-06 07:45,2022-04-06 08:30,sell,1920.58,1922.82,1917.84,1922.82,-1.000,sl,60
2022-04-06 09:15,2022-04-06 09:30,sell,1918.93,1920.92,1916.56,1920.92,-1.000,sl,30
2022-04-06 10:15,2022-04-06 10:15,sell,1916.59,1918.99,1913.62,1918.99,-1.000,sl,15
2022-04-06 16:45,2022-04-06 17:00,buy,1929.46,1925.44,1934.87,1925.44,-1.000,sl,30
2022-04-07 02:15,2022-04-07 03:00,sell,1922.52,1924.96,1919.48,1924.96,-1.000,sl,60
2022-04-07 05:15,2022-04-07 05:45,sell,1921.99,1923.97,1919.65,1923.97,-1.000,sl,45
2022-04-07 15:00,2022-04-07 15:00,buy,1930.90,1928.61,1933.71,1933.71,1.227,tp,15
2022-04-07 18:00,2022-04-07 18:00,buy,1936.90,1932.87,1942.31,1932.87,-1.000,sl,15
2022-04-08 02:45,2022-04-08 05:15,buy,1933.56,1931.59,1935.89,1931.59,-1.000,sl,165
2022-04-08 13:15,2022-04-08 14:00,buy,1933.94,1931.78,1936.55,1931.78,-1.000,sl,60
2022-04-08 15:15,2022-04-08 15:15,buy,1938.16,1935.90,1940.92,1935.90,-1.000,sl,15
2022-04-11 01:15,2022-04-11 01:30,buy,1949.23,1947.14,1951.74,1947.14,-1.000,sl,30
2022-04-11 09:00,2022-04-11 09:15,buy,1945.43,1942.97,1948.50,1942.97,-1.000,sl,30
2022-04-11 11:15,2022-04-11 11:15,buy,1949.14,1946.44,1952.57,1952.57,1.269,tp,15
2022-04-11 11:45,2022-04-11 13:30,buy,1956.95,1953.64,1961.30,1953.64,-1.000,sl,120
2022-04-11 15:00,2022-04-11 15:15,buy,1960.87,1958.03,1964.51,1964.51,1.280,tp,30
2022-04-11 15:45,2022-04-11 16:00,buy,1965.94,1962.63,1970.27,1962.63,-1.000,sl,30
2022-04-12 05:00,2022-04-12 05:45,buy,1955.28,1953.29,1957.64,1957.64,1.186,tp,60
2022-04-12 06:45,2022-04-12 08:45,buy,1959.19,1957.00,1961.85,1957.00,-1.000,sl,135
2022-04-12 13:30,2022-04-12 14:15,buy,1956.58,1953.88,1960.01,1953.88,-1.000,sl,60
2022-04-12 15:15,2022-04-12 15:15,buy,1959.62,1956.79,1963.24,1956.79,-1.000,sl,15
2022-04-12 15:45,2022-04-12 15:45,buy,1965.54,1961.68,1970.71,1970.71,1.338,tp,15
2022-04-12 18:00,2022-04-12 19:00,buy,1975.97,1969.68,1984.78,1969.68,-1.000,sl,75
2022-04-13 05:00,2022-04-13 06:00,buy,1969.48,1967.45,1971.91,1971.91,1.193,tp,75
2022-04-13 08:45,2022-04-13 08:45,buy,1973.61,1971.67,1975.89,1971.67,-1.000,sl,15
2022-04-13 11:30,2022-04-13 12:45,buy,1975.08,1972.19,1978.80,1978.80,1.284,tp,90
2022-04-13 15:15,2022-04-13 15:15,buy,1980.61,1977.90,1984.05,1977.90,-1.000,sl,15
2022-04-13 19:00,2022-04-13 20:00,buy,1981.22,1977.49,1986.20,1977.49,-1.000,sl,75
2022-04-14 05:00,2022-04-14 05:30,buy,1980.00,1978.38,1981.81,1978.38,-1.000,sl,45
2022-04-14 12:15,2022-04-14 13:45,sell,1969.10,1971.98,1965.41,1971.98,-1.000,sl,105
2022-04-14 17:00,2022-04-14 17:00,sell,1961.89,1966.55,1955.53,1963.98,-0.449,lock_stop,15
2022-04-18 01:45,2022-04-18 02:30,buy,1978.39,1976.33,1980.85,1980.85,1.196,tp,60
2022-04-18 03:00,2022-04-18 03:15,buy,1986.96,1984.50,1990.02,1984.50,-1.000,sl,30
2022-04-18 08:15,2022-04-18 08:45,buy,1986.42,1984.33,1988.93,1984.33,-1.000,sl,45
2022-04-18 09:30,2022-04-18 10:45,buy,1988.97,1986.70,1991.75,1991.75,1.225,tp,90
2022-04-18 11:15,2022-04-18 11:15,buy,1993.12,1990.71,1996.11,1990.71,-1.000,sl,15
2022-04-18 15:15,2022-04-18 15:30,buy,1993.94,1991.96,1996.28,1996.28,1.184,tp,30
2022-04-18 21:00,2022-04-18 22:00,sell,1978.05,1981.58,1973.38,1981.58,-1.000,sl,75
2022-04-19 07:45,2022-04-19 08:30,sell,1975.13,1976.83,1973.21,1973.21,1.132,tp,60
2022-04-19 12:30,2022-04-19 13:00,sell,1975.53,1978.24,1972.09,1978.24,-1.000,sl,45
2022-04-19 15:45,2022-04-19 15:45,sell,1969.83,1973.03,1965.65,1965.65,1.305,tp,15
2022-04-19 16:15,2022-04-19 16:30,sell,1962.28,1966.19,1957.05,1966.19,-1.000,sl,30
2022-04-19 17:45,2022-04-19 19:30,sell,1951.96,1957.72,1943.95,1957.72,-1.000,sl,120
2022-04-19 21:30,2022-04-19 22:00,sell,1953.20,1955.90,1949.77,1949.77,1.269,tp,45
2022-04-19 22:30,2022-04-19 22:45,sell,1945.32,1947.84,1942.16,1947.84,-1.000,sl,30
2022-04-20 03:15,2022-04-20 04:00,sell,1947.41,1949.25,1945.28,1949.25,-1.000,sl,60
2022-04-20 04:30,2022-04-20 04:45,sell,1943.75,1946.04,1940.95,1946.04,-1.000,sl,30
2022-04-20 15:30,2022-04-20 15:30,sell,1946.67,1949.62,1942.87,1947.75,-0.366,lock_stop,15
2022-04-21 08:15,2022-04-21 08:15,sell,1949.82,1951.44,1948.01,1951.44,-1.000,sl,15
2022-04-21 11:15,2022-04-21 11:30,sell,1947.32,1949.63,1944.48,1944.48,1.229,tp,30
2022-04-21 14:15,2022-04-21 14:15,sell,1939.85,1942.94,1935.84,1942.94,-1.000,sl,15
2022-04-21 14:45,2022-04-21 15:15,sell,1938.45,1941.97,1933.79,1941.97,-1.000,sl,45
2022-04-21 18:45,2022-04-21 18:45,sell,1938.62,1942.70,1933.13,1940.02,-0.343,lock_stop,15
2022-04-22 07:30,2022-04-22 09:00,buy,1952.30,1949.94,1955.22,1955.22,1.235,tp,105
2022-04-22 12:15,2022-04-22 13:15,sell,1942.28,1945.21,1938.51,1938.51,1.287,tp,75
2022-04-25 03:30,2022-04-25 04:15,sell,1927.97,1930.28,1925.13,1925.13,1.230,tp,60
2022-04-25 05:15,2022-04-25 07:30,sell,1923.71,1926.13,1920.70,1920.70,1.242,tp,150
2022-04-26 10:30,2022-04-26 11:00,sell,1898.47,1901.38,1894.73,1901.38,-1.000,sl,45
2022-04-26 13:15,2022-04-26 13:15,buy,1907.20,1904.12,1911.20,1904.12,-1.000,sl,15
2022-04-26 14:00,2022-04-26 14:00,buy,1909.68,1906.65,1913.60,1906.65,-1.000,sl,15
2022-04-27 03:00,2022-04-27 03:15,buy,1906.72,1904.61,1909.25,1904.61,-1.000,sl,30
2022-04-27 06:00,2022-04-27 07:30,sell,1898.66,1900.86,1895.99,1895.99,1.216,tp,105
2022-04-27 11:15,2022-04-27 11:15,sell,1891.02,1894.66,1886.18,1894.66,-1.000,sl,15
2022-04-27 16:15,2022-04-27 16:30,sell,1894.43,1898.35,1889.18,1889.18,1.340,tp,30
2022-04-27 22:15,2022-04-27 23:45,sell,1886.06,1888.57,1882.92,1885.53,0.211,eod,105
2022-04-28 02:00,2022-04-28 02:45,sell,1884.57,1886.22,1882.72,1886.22,-1.000,sl,60
2022-04-28 04:15,2022-04-28 04:15,sell,1882.28,1884.14,1880.12,1884.14,-1.000,sl,15
2022-04-28 05:15,2022-04-28 05:15,sell,1880.88,1883.06,1878.24,1882.94,-0.946,lock_stop,15
2022-04-29 03:15,2022-04-29 04:00,buy,1896.90,1895.35,1898.60,1898.60,1.096,tp,60
2022-04-29 07:15,2022-04-29 09:00,buy,1905.36,1902.71,1908.72,1908.72,1.264,tp,120
2022-05-02 03:30,2022-05-02 03:45,sell,1893.99,1896.34,1891.09,1891.09,1.234,tp,30
2022-05-02 05:15,2022-05-02 05:15,sell,1888.50,1891.08,1885.25,1885.25,1.258,tp,15
2022-05-03 04:45,2022-05-03 05:15,sell,1859.73,1861.55,1857.63,1861.55,-1.000,sl,45
2022-05-03 07:45,2022-05-03 07:45,sell,1860.79,1862.84,1858.34,1858.34,1.195,tp,15
2022-05-03 10:15,2022-05-03 10:15,sell,1853.68,1856.48,1850.11,1856.48,-1.000,sl,15
2022-05-03 11:45,2022-05-03 12:00,sell,1851.90,1855.33,1847.37,1855.33,-1.000,sl,30
2022-05-03 17:00,2022-05-03 17:00,buy,1871.48,1867.36,1877.03,1867.36,-1.000,sl,15
2022-05-04 02:15,2022-05-04 02:30,buy,1869.44,1867.72,1871.39,1867.72,-1.000,sl,30
2022-05-04 05:15,2022-05-04 05:45,sell,1862.04,1863.86,1859.94,1863.86,-1.000,sl,45
2022-05-04 10:45,2022-05-04 10:45,buy,1871.22,1868.83,1874.19,1870.82,-0.167,lock_stop,15
2022-05-05 02:15,2022-05-05 02:45,buy,1887.30,1883.07,1893.03,1893.03,1.352,tp,45
2022-05-05 03:15,2022-05-05 04:00,buy,1894.92,1891.96,1898.73,1898.73,1.289,tp,60
2022-05-06 03:00,2022-05-06 03:15,sell,1874.05,1875.96,1871.81,1875.96,-1.000,sl,30
2022-05-06 04:00,2022-05-06 04:00,sell,1872.17,1874.08,1869.93,1869.93,1.173,tp,15
2022-05-06 04:45,2022-05-06 04:45,sell,1867.10,1869.57,1864.03,1869.57,-1.000,sl,15
2022-05-06 09:00,2022-05-06 09:00,sell,1873.89,1875.67,1871.84,1875.67,-1.000,sl,15
2022-05-06 10:00,2022-05-06 10:00,sell,1873.07,1874.95,1870.88,1874.95,-1.000,sl,15
2022-05-09 03:15,2022-05-09 03:30,sell,1878.91,1881.23,1876.06,1881.23,-1.000,sl,30
2022-05-09 05:15,2022-05-09 07:45,sell,1876.00,1878.39,1873.03,1873.03,1.239,tp,165
2022-05-09 08:15,2022-05-09 09:45,sell,1872.21,1874.31,1869.69,1869.69,1.202,tp,105
2022-05-09 10:30,2022-05-09 10:45,sell,1868.78,1871.11,1865.91,1871.11,-1.000,sl,30
2022-05-09 11:45,2022-05-09 13:15,sell,1865.27,1868.29,1861.37,1861.37,1.293,tp,105
2022-05-09 17:30,2022-05-09 17:45,sell,1858.70,1863.26,1852.49,1863.26,-1.000,sl,30
2022-05-09 21:00,2022-05-09 23:45,sell,1855.98,1859.47,1851.37,1854.13,0.530,eod,180
2022-05-10 14:45,2022-05-10 14:45,buy,1863.28,1860.59,1866.69,1860.59,-1.000,sl,15
2022-05-10 17:45,2022-05-10 17:45,sell,1854.25,1858.00,1849.24,1849.24,1.333,tp,15
2022-05-10 22:45,2022-05-10 23:45,sell,1839.12,1842.37,1834.88,1838.24,0.271,eod,75
2022-05-11 02:45,2022-05-11 04:45,sell,1834.80,1837.22,1831.80,1837.22,-1.000,sl,135
2022-05-11 12:00,2022-05-11 15:15,buy,1851.98,1848.55,1856.50,1848.55,-1.000,sl,210
2022-05-11 16:45,2022-05-11 16:45,buy,1854.86,1849.76,1861.88,1853.24,-0.318,lock_stop,15
2022-05-12 02:30,2022-05-12 02:45,buy,1853.64,1852.26,1855.08,1855.08,1.046,tp,30
2022-05-12 03:45,2022-05-12 04:00,buy,1857.17,1855.47,1859.09,1855.47,-1.000,sl,30
2022-05-12 04:45,2022-05-12 05:15,buy,1858.24,1856.22,1860.65,1856.22,-1.000,sl,45
2022-05-12 10:15,2022-05-12 10:30,sell,1846.90,1849.72,1843.30,1849.72,-1.000,sl,30
2022-05-12 14:45,2022-05-12 14:45,sell,1841.03,1844.90,1835.84,1842.47,-0.372,lock_stop,15
2022-05-13 01:30,2022-05-13 01:30,sell,1819.50,1821.62,1816.95,1816.95,1.205,tp,15
